order_id,product_id,add_to_cart_order,reordered
1119285,35824,11,1
1112226,13496,1,1
3367747,39275,1,1
2767287,16759,7,1
788075,21461,5,1
2821221,45,9,1
3108219,34069,6,1
1652013,6846,11,0
861782,24184,3,1
1159726,24583,6,0
1000067,10978,18,1
2509961,43262,8,0
37985,19706,7,0
1355680,18394,2,1
1546601,5404,2,0
1081174,27086,4,0
340200,48263,2,1
1061132,43692,1,1
1936143,42585,6,1
135542,329,7,1
1281988,21724,1,0
2957812,20015,2,0
3003562,14678,7,1
1198899,19508,4,1
2013651,7146,15,1
3251207,9738,6,0
863920,23543,7,0
3048837,13176,1,1
2005672,31886,4,1
3231177,30664,2,0
1757167,13176,15,0
1220046,27760,13,1
2103124,19057,4,1
1721414,39408,2,0
1729130,24852,5,1
999033,21849,6,0
1760863,33716,14,1
1043772,48070,14,0
97165,12959,12,0
2363096,26209,5,1
93867,5991,6,1
605527,24852,7,0
735725,33731,8,1
2967353,32717,6,0
478116,4209,17,1
3410471,24852,4,1
975204,7948,8,1
576176,47626,7,1
3339574,5322,10,1
1260507,47626,2,1
2648182,40332,5,0
247900,33810,8,0
1697584,18531,5,0
3228757,41880,9,0
1780874,36865,15,0
1599629,47766,2,1
2847295,7600,7,1
2282913,28597,13,0
354345,42513,15,0
2154511,41026,10,1
2741390,46505,8,0
1256779,40592,5,0
310535,18564,5,1
627878,25509,2,1
2592295,19887,4,0
1179000,25197,13,1
2818067,7781,5,1
1277470,10246,17,0
2800596,38383,8,1
2524173,8475,3,1
668313,39485,9,0
2200310,22247,3,1
2195602,20995,6,1
2269458,13166,2,1
1934012,28785,15,0
2464214,35217,11,0
2740968,41889,22,1
2350169,17871,3,1
2257420,18765,2,1
2611072,3717,9,1
2654522,21783,2,1
2644523,39619,5,1
2630175,35072,4,0
2549061,37825,16,1
768934,25438,3,0
2065592,14462,2,1
2752174,18656,3,1
411304,21137,6,1
3176158,10243,4,0
3185428,44229,8,1
1375523,43772,20,1
2750124,19677,9,0
1122739,6508,4,0
805816,42500,3,1
1367706,12206,4,0
2139262,38456,10,0
1799723,37182,17,0
2578135,49018,20,0
59413,27142,5,1
3208819,24964,11,1
2994369,28277,22,1
2737789,18205,3,1
3374680,25138,5,1
1996524,4605,5,1
791654,49628,1,1
2079437,21137,12,0
2901011,49175,16,0
3137782,5640,3,1
2714033,31395,7,1
2001265,43789,4,1
1719220,49235,1,1
1569012,35939,5,1
927012,29277,5,1
2685279,42265,7,1
1103911,47144,12,1
1261982,2544,7,1
3383831,13176,6,1
2257871,29388,1,1
819946,44683,3,1
2911661,36316,5,0
1464887,36929,15,0
739969,6286,2,1
2640847,47209,13,0
303468,40706,6,1
2781673,39858,14,1
1024100,4210,24,0
531728,12341,6,0
4126,13176,2,0
712232,28733,14,0
1528464,26836,3,1
3357036,44632,5,1
410698,9644,13,0
3100048,18140,3,1
1055175,8277,7,1
2150147,12276,11,1
1796489,35264,3,1
839762,32652,9,0
3253125,6892,5,0
3281511,45104,14,0
1509325,28601,12,0
417163,35221,6,1
2756860,33787,5,1
3258493,26209,4,0
1717324,34,12,1
886882,42736,15,1
1560907,21162,22,0
2202256,39054,1,0
1680327,30764,6,1
2960067,45448,7,1
1167361,13712,12,0
1912243,43772,10,0
2932648,43869,17,0
1702540,37193,1,0
3118209,24841,9,0
2051454,21850,52,1
2053918,44366,29,0
2765092,35951,11,1
1087222,29363,10,0
1843395,20574,7,1
466670,45954,7,1
149274,11737,9,0
360460,12254,10,0
1072841,41593,27,1
1426351,8996,15,1
2160634,33846,13,1
2915057,48165,8,0
33218,27845,4,1
3247817,26497,2,0
1233422,41177,18,1
1521065,38940,11,0
2868744,21137,10,1
3394563,39190,4,1
451272,24363,4,1
329134,33252,5,0
804550,20015,3,1
2053799,6348,9,1
488911,28999,11,1
1494244,26369,8,1
205947,21949,10,1
3283393,24852,15,0
3359467,4210,4,1
1334266,23622,1,1
3392454,48679,13,1
1528814,22035,8,1
3416016,4605,14,1
2228092,10305,2,0
1860838,30995,9,0
2172554,12620,8,1
539602,12206,4,0
289288,16168,6,0
1495688,30583,18,0
1074218,41787,4,0
1259956,23909,14,1
1825905,19057,6,1
2418885,12442,4,0
3090011,37940,4,1
802948,20580,1,1
2011332,11580,13,1
2334152,38656,12,0
1451230,37646,10,0
3050932,32177,12,1
3370593,24701,1,1
889442,21903,6,0
454458,35762,4,1
2805050,26634,7,1
3337164,22832,5,1
3269159,5385,6,1
2812579,28438,10,1
100196,41290,2,1
1252580,28199,18,1
910308,46802,10,0
1570466,2450,2,1
1303728,21137,6,1
1349186,26209,6,1
546438,45007,6,1
2311417,19173,16,0
3281639,14651,5,1
637632,12099,4,0
561647,48364,7,1
516129,27316,8,0
2733785,47626,7,0
1834425,26604,16,1
2686508,22362,1,0
25332,32864,8,1
149381,23634,21,0
858581,19508,21,0
486123,35132,19,1
2398869,5388,4,1
2157111,39066,3,1
32686,22431,2,0
1513200,45220,6,1
293805,12341,6,1
2876637,49520,2,1
2245087,12481,70,0
2236302,45343,9,1
1377679,8744,8,1
1514936,41213,6,0
660517,30561,6,1
400276,18523,17,1
3066052,16364,19,0
103406,12290,2,1
2343391,13627,1,0
1091645,4562,2,1
452860,39877,1,1
1864383,42495,15,0
332915,41950,1,1
3281118,5586,16,0
2916733,46820,3,0
736215,48109,5,1
1382438,45066,10,1
38274,37766,12,1
1551136,44389,9,1
1695327,20734,12,1
1349629,48745,6,0
2262741,581,7,1
1005137,2091,15,1
3349949,9507,4,1
3045070,17600,3,1
1608469,27316,12,0
3071060,3661,8,1
488549,31506,5,1
813678,31075,4,0
2558033,19053,36,0
806276,26701,9,0
2503559,8277,1,1
751484,26900,5,1
537440,27117,5,1
1189827,40706,11,0
2328386,20943,3,1
1363941,32655,11,0
2409303,22825,3,1
3398480,12980,2,1
201384,27104,1,1
1055709,47626,1,0
2011372,34281,8,0
2137400,27156,17,0
510550,6948,5,1
2018847,31964,8,1
331491,47993,7,0
1602004,46650,7,1
110103,13884,3,1
2018454,12190,12,0
3387302,47960,3,1
733831,24964,25,0
2451354,16797,5,1
3372449,13679,16,0
3019220,890,10,1
799233,37119,7,0
381090,31423,28,0
619059,32326,21,0
2179534,30169,9,0
1640659,196,5,1
1495166,47209,2,1
442220,47209,3,0
2443055,28985,31,1
1611865,40396,3,1
542714,47766,9,1
1778572,15097,12,0
2093686,16254,13,1
2577624,48679,26,0
1282285,10673,8,0
2179913,47766,2,1
2002313,45066,7,1
497105,36316,8,1
862978,44632,59,1
383229,34262,16,1
1887511,14182,2,0
2625393,6972,10,0
2725461,22247,16,1
946599,34909,3,1
2751754,43968,5,1
494400,33398,3,0
600468,41665,13,1
750158,25020,1,0
211491,2092,14,1
817334,13877,10,1
2927818,35715,23,0
722638,1511,2,1
3349287,34425,7,0
2915452,40777,10,0
3301124,30247,12,1
2133930,49655,6,0
1407602,19019,13,1
2413299,5782,3,1
2628942,4957,15,1
1675209,33000,14,1
925149,8025,2,0
186270,22035,3,1
2090051,21174,9,1
2919598,34005,6,0
3115184,15290,4,1
2040474,35072,8,0
3103164,39619,6,0
1497671,24964,8,1
943995,2897,33,0
476036,12614,18,0
2528835,48469,18,0
3141817,21938,6,1
2282127,39958,23,0
499062,6184,3,1
425831,8017,4,0
2582813,49383,14,0
2190002,11068,4,0
2839505,28606,3,1
1980796,40910,5,0
3129139,17317,3,1
933726,24964,3,0
3037452,30169,6,0
167139,31717,4,1
468444,31720,6,1
1791032,8021,1,0
3056201,22825,5,1
2794291,27744,12,1
25647,28985,1,1
1459652,35221,11,0
1970847,38273,7,0
2341152,36086,8,0
3278290,43428,11,0
2940380,18340,4,1
3235914,31562,29,0
100387,8193,2,1
791712,8467,6,1
376631,45210,2,0
1219721,1217,3,1
2043970,39134,18,0
1402904,21195,1,0
1341171,25960,16,0
1172160,20995,4,1
2478762,47626,13,1
1975364,12341,10,0
2548285,35986,8,1
1456917,21137,12,1
2848096,130,3,1
2657079,44987,16,1
1743222,39877,2,1
1442857,39409,2,0
2994380,35503,3,0
3123798,9076,3,1
1280298,40604,13,0
2685539,40017,4,1
1672957,42028,7,0
1365889,47766,2,1
1712400,13176,8,1
2060771,23165,18,0
3176316,46511,17,0
623023,11638,8,0
3166684,9405,8,0
28110,27845,4,1
857485,47209,4,1
3353713,23423,4,0
1892895,38739,6,0
1895597,26348,2,1
1310450,8048,1,0
1922486,45,13,1
1988115,12916,3,1
1792098,10032,5,1
2256564,14778,3,1
3042265,20114,6,0
1690223,28849,25,0
1956065,23457,11,0
2372846,38185,8,1
3311582,13176,8,1
1799027,37107,13,0
2793235,7175,5,1
538986,7837,11,1
1153336,33731,4,1
2388761,17652,1,1
3175550,42701,13,1
2249798,47626,2,0
3249282,46203,9,1
2559410,21573,2,1
2084625,27521,1,1
1760636,18090,14,0
2554405,34126,5,1
2627619,4086,3,1
2099049,47209,7,1
2400434,23385,3,1
759854,9499,10,0
3195797,49215,17,0
2360362,162,5,1
2262927,45535,20,1
1000603,24852,2,1
1346915,4799,6,1
3405746,38273,16,1
2936898,21938,7,1
2321051,24852,2,1
2513299,30391,1,1
2216424,40604,6,0
1153461,30233,1,0
2793591,10804,1,0
1107995,37646,5,1
3303989,32652,13,1
1514330,20771,6,1
2668316,42356,13,0
2233892,24933,15,1
993294,35586,6,0
552988,42356,3,0
1996603,12341,3,1
1985724,40254,11,0
380593,38985,7,0
95803,45167,10,0
888188,45104,2,1
547707,33754,5,1
438354,22150,3,1
1083622,39984,4,1
231255,45948,3,1
815038,6016,8,0
1116858,8057,6,0
1454341,276,1,1
359185,9076,8,1
2385587,27429,18,1
1284047,4136,23,0
885568,8529,9,0
2959537,42828,12,0
2092407,14678,9,1
2090045,41565,1,1
3129642,44479,6,1
683118,4030,10,1
3001839,21417,27,0
1780566,37181,9,0
2472015,29548,13,0
2072762,8594,1,0
2915428,24850,6,1
3136882,24838,12,1
341663,7264,6,0
2800315,38996,8,0
2995086,21908,6,0
2230421,31651,4,1
2485084,16759,3,1
1829233,4920,5,1
600169,34668,15,1
131133,32433,1,1
500524,40310,5,0
101346,1940,11,1
3173624,24838,10,1
200157,40604,17,0
2662828,27959,38,0
1100316,27336,5,0
2727167,8518,13,1
1759899,46149,8,0
710108,4920,6,1
2726833,7883,3,1
2305451,32465,6,1
192472,18908,5,1
374876,45309,23,1
2135204,34358,2,1
2721178,48839,3,0
3153806,16874,10,1
3380504,21616,2,1
3175345,47734,5,0
1007640,1824,13,0
156071,16223,25,1
1650928,19145,2,1
96733,33894,20,1
599838,34969,4,1
2526262,21938,34,0
2417723,18308,10,0
2162910,6020,19,0
2637049,49235,1,1
3116285,27845,3,1
3196150,47144,6,1
1141461,20084,2,1
1679220,47766,16,0
3123282,28050,16,0
2400912,38015,10,1
2808900,35939,17,0
1000428,47862,4,1
2056107,13176,2,1
811720,8670,8,1
3153914,14567,15,0
269774,42736,2,0
2826856,47626,2,1
2325720,44961,12,0
2824293,32420,11,1
1997087,6474,3,0
2942333,47626,8,0
3004474,33222,4,0
2823090,31985,9,0
1979647,14901,2,1
2290670,13194,13,1
271338,13984,23,1
2002258,42265,8,0
657345,5479,1,1
1879347,7781,8,1
419875,5450,5,1
647064,13176,10,0
1517424,9270,10,1
353476,21137,2,1
2681960,48129,2,0
3400373,20670,17,0
2226588,12254,11,0
1827262,25630,8,0
3017688,26751,12,1
1208827,11988,6,1
2767616,19057,3,1
3393620,41757,10,1
760547,42828,5,1
84545,9534,3,1
481607,22598,17,0
1168468,9955,20,1
651201,1999,19,0
1279544,32843,17,1
1474104,15485,12,1
747637,42445,6,1
491694,42736,27,1
3394822,15040,3,0
2212106,196,2,1
2626167,30949,11,1
2450541,13944,3,0
1058795,43768,16,1
2262771,43122,11,1
2493574,12456,8,0
3025596,43352,2,1
2040203,49054,12,1
2693835,21903,1,1
1403402,3992,5,0
1945359,12456,5,1
825271,14702,1,1
1095807,44053,9,1
90264,46106,16,0
1368596,24852,2,1
2022619,21903,3,1
1243802,30489,11,1
1912828,31759,2,0
3054354,17500,14,0
1584997,47766,8,1
32311,47734,6,0
2260636,42380,2,0
1880124,13176,1,1
1889248,46106,9,0
407637,16570,7,1
2849042,27104,22,1
36004,16953,10,0
137007,18564,23,1
1458970,4799,23,1
2586193,42265,10,1
972499,42992,9,1
2797017,26606,8,1
1284824,7704,7,1
391158,22935,1,1
1333445,33100,3,1
2581388,17795,8,1
3224817,2425,22,0
2537432,33000,2,1
2570383,34487,1,0
1469398,21137,15,0
2238168,35939,9,1
1995000,35547,6,1
1391798,5022,6,0
2942584,17862,4,0
345747,41220,3,1
690270,4591,36,1
3249595,21272,1,0
1636924,15341,5,0
2731413,20512,14,1
2372559,21616,3,1
720303,12504,2,1
569694,21709,1,0
2774049,29448,9,1
1055487,25544,15,0
1852792,43392,7,1
2281955,31506,22,0
1011373,3765,8,1
1492009,43442,10,1
819015,21903,3,1
1403764,20995,27,1
15538,43352,11,1
429876,12754,14,1
26456,34969,11,1
2866657,890,10,0
864112,13176,1,1
1508051,46149,2,1
3071140,33845,21,1
1521970,47626,8,0
2182313,16953,4,1
275883,9213,7,1
1329401,39877,20,1
2437121,32747,3,1
688500,41588,1,0
3138489,33198,4,1
899545,41950,13,1
642047,45066,10,0
1438891,13176,11,1
2562672,44233,8,0
3017505,30814,10,0
2246144,17541,1,0
1628546,6069,3,0
736243,3253,11,1
1660420,20195,11,0
2230139,5681,6,1
394151,3550,23,0
2574411,28785,15,1
1870115,25199,5,1
2662492,11140,24,1
270673,47766,2,0
506829,36929,3,1
846208,47766,7,1
40216,39375,2,0
219084,39275,13,1
1433763,40268,13,1
2494387,32955,6,1
3001374,23685,2,1
2145748,45123,1,1
2029771,41950,10,1
1739998,17615,4,1
1595363,2295,15,0
2340835,15424,2,0
625771,13176,5,1
172302,1104,8,1
2015904,20114,15,1
2884777,32211,7,1
433919,13176,5,1
491197,30169,5,1
3395929,25084,15,0
1661738,8203,21,1
1429012,14462,3,1
1155549,27196,10,0
3061088,47626,10,1
3388915,33845,3,1
2579430,33000,3,1
3395505,11265,7,0
822677,17902,1,0
341280,10369,1,1
1637461,4605,1,1
2197855,5451,11,1
2495415,23288,1,1
2752676,41534,2,1
3068339,28380,21,0
2578331,13802,10,0
2821969,2228,10,1
1671637,46175,2,0
143224,16185,4,1
1172076,28080,3,1
2763986,28797,17,0
523080,25659,7,1
2667450,10032,4,1
1137016,11520,11,1
2058430,15386,2,1
2925251,45948,6,0
2252548,13954,3,0
3391219,36527,2,1
2856250,24184,15,1
714540,21872,2,0
784554,45633,20,0
608847,19151,8,0
1269229,24561,1,1
1670222,30450,17,0
620756,45622,6,1
1657096,37705,9,1
867189,34126,3,0
349171,49683,2,1
2074087,11759,2,1
584853,28683,2,1
2387105,44632,14,1
1283857,33000,5,1
2150358,5258,2,1
3024032,16213,3,1
1488758,41716,5,0
3273417,5077,13,1
2039993,28635,12,0
3014352,41375,8,1
2531020,8277,5,1
2443175,21903,9,1
974760,32689,5,0
2290390,10246,7,1
492991,40545,9,0
886373,27413,6,1
267503,40261,3,0
3376577,33055,1,1
2806451,5756,9,0
2463942,48745,6,0
2417925,3407,2,1
1661621,40417,22,0
675058,32734,17,1
3093987,16234,1,1
2356220,9336,4,0
3396862,41714,8,1
32401,47144,1,1
2241266,26810,15,1
1710019,46790,5,0
1007350,16830,19,1
295263,12384,3,1
2608223,15767,3,1
1522133,31553,1,0
914856,21137,2,1
2269299,30463,26,0
447442,36695,16,1
3019995,19272,3,1
3056215,9421,31,1
3098310,4193,7,1
3193715,1463,21,1
343470,43262,14,1
683579,14788,20,0
718707,38293,7,0
1318883,45450,7,0
181941,13629,2,1
3070692,23418,5,0
2660113,14858,3,0
249765,1335,8,1
1224376,11576,3,1
163860,41332,1,1
397763,47185,2,1
1480358,32515,6,1
1924351,44245,13,0
2326372,30635,10,1
3076831,49326,9,0
395801,26940,7,1
2545634,8518,5,1
1031200,28934,4,1
1105280,41637,20,0
180668,31827,13,1
1719202,21616,7,0
3315745,38453,12,0
2758923,32734,7,1
1714188,29077,6,1
2285517,28553,23,1
1970800,41593,27,0
2937625,35221,19,1
3341869,1067,14,0
1439728,13245,1,1
656348,26497,33,0
1288641,30391,4,1
2478588,7139,4,1
2890127,24852,11,0
1195009,5068,10,1
1190095,1202,11,1
156509,34519,1,0
1562523,2024,17,1
3141137,18625,24,0
2471314,30480,7,0
1921041,13176,13,1
2126232,32205,10,0
2019451,31506,12,0
160396,47626,7,1
607908,24852,6,1
1985219,36676,5,0
2816206,24852,1,1
709643,24964,5,1
2910510,11136,16,1
388044,43263,2,0
2653848,24852,1,1
3262159,30827,2,1
1246730,32578,14,1
2011509,38293,20,1
2545674,33541,3,1
3235948,21461,6,0
2186182,40055,5,0
1778826,9786,15,0
2846559,45937,10,1
1803706,47029,14,1
2172449,34358,5,1
1897961,39947,9,1
2138237,5818,6,0
463595,20916,14,0
3300425,5785,12,1
959843,28427,4,0
1167106,13147,7,1
603509,30223,3,0
1137261,42701,15,1
3093165,18288,16,0
2671470,2545,6,1
1465883,7383,3,0
29636,46900,5,0
1848139,6348,3,0
725922,26071,3,1
713317,25157,4,1
2899008,13176,4,1
3218529,28576,20,1
3069567,40119,13,1
1146470,40706,6,1
2376786,23765,14,0
248687,44359,7,1
185807,26510,27,0
1805768,49473,17,0
40607,22035,12,0
3266017,10078,7,1
2782926,16840,5,1
1082902,23543,17,1
334281,42828,17,1
1509890,30696,6,0
2989138,11461,7,0
1001900,33489,18,0
2381429,47626,6,0
887486,15290,3,1
2958785,15937,10,1
1975189,30391,5,1
2270786,9387,2,1
2704229,21927,7,0
3246141,24852,16,1
3314471,44146,12,0
1706221,4815,10,1
602288,33894,13,1
1802709,27086,7,1
2547078,48775,7,1
1892835,48848,4,1
2128720,32895,13,0
2561918,15950,11,0
1791446,28373,1,1
702560,22922,2,1
1022669,3586,6,1
1080675,8193,5,1
3007374,13176,1,1
2250655,29118,12,0
146784,39097,2,1
2622731,1117,9,1
586604,26604,3,1
1244522,44142,7,0
1646350,46069,3,0
2783014,26751,1,0
2424172,16757,5,1
1427928,15784,7,1
1734247,44245,2,0
2777725,4193,16,0
2510,8555,15,0
2198183,34763,7,1
1456043,25720,15,1
972180,44804,15,0
665089,5077,15,1
3352977,47792,4,1
2755976,21903,3,1
1411068,46308,1,1
1445846,30024,2,1
2462257,31717,13,1
3266946,47672,5,0
918552,49235,2,1
2329699,24852,1,0
2275532,10673,5,1
3239694,1938,1,0
234137,28204,3,0
2717513,28378,4,1
5197,39581,4,0
2935128,22035,6,0
2269422,13176,2,1
2606270,25753,12,1
2016315,18465,12,1
2646901,38383,13,1
2819772,8903,14,0
2117518,42768,17,1
1107531,6347,2,0
1967319,48171,4,1
1350714,33065,2,1
3371287,4210,3,1
254861,4792,1,0
1373830,45364,4,1
2726033,11494,11,0
1565259,29447,1,1
49764,4895,1,1
2649978,43961,11,1
1579987,45,1,1
669693,13176,2,1
1988360,36487,3,0
2114453,13252,5,1
1877870,24830,1,1
3000588,5699,8,1
426912,31562,24,0
1823603,19678,10,1
835905,2966,3,1
1445210,41928,4,0
957958,41400,3,1
1761093,4920,1,1
1684455,14996,2,0
1632178,19204,5,1
2028617,21019,6,1
3146475,4544,15,0
1449997,22220,5,1
1440605,29446,7,0
1122840,4472,5,1
238763,6585,8,0
2907948,2078,5,1
78727,35221,7,1
2408709,24852,6,1
346749,48144,3,1
596124,11140,9,1
2888989,32624,17,0
1088054,809,18,1
2166275,33911,8,1
2425729,196,1,1
556662,17123,42,1
77407,43789,3,1
643093,36953,14,1
534342,35221,1,1
3420198,46979,3,1
1603122,29941,10,0
470388,13646,4,1
779172,32666,1,0
21767,33120,10,0
277498,45977,10,1
1376260,22028,1,1
3053370,22409,19,1
1925903,8193,3,1
973578,41665,14,0
883794,43961,10,1
1164340,5484,3,0
1067287,8727,3,0
3101549,18926,1,1
2987751,43352,2,1
3362971,46194,2,0
2597810,26209,21,1
1050091,41273,8,0
173765,36425,1,0
1664597,6341,4,1
646402,2846,4,1
1982513,13984,11,1
2436670,47783,6,0
2692688,47209,7,1
632757,5769,10,0
2368522,34668,3,1
2651825,46673,7,0
254139,29926,15,0
1899234,45045,2,0
2987151,20073,4,1
1262479,47848,10,0
2921178,2086,7,1
393802,34688,5,1
496832,47223,21,0
206547,15318,8,0
899529,26021,15,0
2886367,6155,5,1
417786,46979,26,0
1833480,36436,12,0
655593,41844,1,1
3340954,37657,6,0
934282,5912,19,0
2476972,22935,8,1
218211,17460,1,0
1863187,3546,9,0
376441,46061,12,1
1937002,18926,23,1
2359952,39275,3,1
1490269,24852,10,0
1851309,39160,16,1
439591,27362,14,1
788104,10036,2,1
1283613,10,6,0
1080931,27845,4,0
1178211,24964,3,1
3022751,13870,3,0
2318189,11629,18,0
1547169,24964,18,1
2012565,22556,5,1
686984,21137,9,1
2932334,40568,10,1
41375,47141,4,1
2643960,24964,12,1
2776000,22089,9,0
1468520,39732,24,0
1330611,35939,13,1
2637245,21010,3,0
2809735,49683,19,0
2280304,31720,2,1
2474423,33000,6,0
99701,7671,2,0
2562446,13176,1,0
2675569,4097,1,1
3109718,36316,9,0
2465853,40332,1,1
1304721,48246,4,0
2283493,9689,6,0
1229913,41329,5,0
2669796,45007,2,1
2763076,30489,2,1
1612834,48454,20,1
1769345,39275,3,1
2352489,30391,11,0
3172040,2538,3,1
387357,34658,12,0
1996632,29870,41,0
2434626,28913,13,0
541089,28008,1,1
3028415,46294,14,0
1567217,10762,7,1
2241500,11308,2,0
2698046,48476,11,1
447724,23910,8,0
3008977,28757,7,1
177470,22935,6,1
1347418,8087,2,1
2037209,22935,9,0
3331131,38777,7,1
1962738,35233,2,1
2087578,24964,12,1
1265338,12508,11,0
1393778,37687,10,1
1961050,44292,7,1
1358592,21070,8,1
2771995,24810,8,1
295646,2962,1,1
1519959,43768,6,1
3412886,41787,7,0
1123258,46069,12,1
1440642,44575,4,1
3108631,6104,6,1
2662287,13920,8,0
1287926,34380,9,1
1670983,47766,1,1
395613,32455,5,1
473408,17948,1,1
3377072,14705,12,0
1956178,47766,18,0
2482216,37646,3,1
69464,20239,8,0
1958227,22882,12,0
1174258,41690,11,0
1958651,38739,3,1
2648350,45948,6,0
2977251,32403,1,1
1578693,4565,7,1
1348951,16797,2,1
2489989,3464,8,1
2681214,13176,7,1
1242130,25272,9,1
1917964,24852,4,1
2980131,21195,10,1
2729721,45007,2,1
838819,27104,19,0
118552,16168,6,1
2233541,12932,2,1
2175369,18337,2,1
3377213,365,11,0
270048,16032,4,1
2265630,39275,3,1
1352200,21903,25,0
844218,39922,3,0
3284583,1241,5,1
2801368,11597,25,1
676803,21137,6,0
2240926,45562,11,1
1506876,22908,5,1
1053315,16087,1,0
2386133,1767,4,1
3115212,22046,2,0
846629,40268,17,1
1571232,3705,4,0
1343271,23233,11,1
793558,26940,9,1
112176,31343,2,0
1786465,26604,3,1
368721,34183,18,0
2796936,35886,1,0
2055443,6193,10,1
2122544,32651,7,0
2759714,49325,1,0
352371,39097,3,0
2045631,27104,6,1
1719565,39408,7,0
2195203,13176,7,0
1229611,4472,13,1
2475504,781,3,1
682800,47626,6,0
1513356,35640,7,0
150442,44632,22,1
1002298,40411,7,0
2210631,16797,5,0
2013410,5640,2,0
1353725,17789,5,0
259599,26172,21,0
3161055,27344,1,1
472891,30129,11,0
1640941,26209,6,0
886150,42578,1,1
1533837,4605,1,0
1639657,37687,3,1
668709,20574,10,0
90599,48946,5,1
1443109,42265,2,0
1013321,41340,7,0
1831307,5337,5,1
1830343,5785,12,1
1409833,16349,10,1
1261354,22564,4,1
1154117,8570,3,1
534667,44051,2,1
3020602,26128,18,1
1696273,3397,19,0
2432936,6343,9,0
1797831,11773,7,1
3321038,17794,34,0
64731,39512,6,1
3243250,36472,10,1
2107345,38892,3,0
1094288,3464,12,1
2699597,1873,33,1
2227178,12258,32,1
1416809,45279,2,1
1051130,30949,7,1
3401335,27845,1,0
1446868,18128,10,0
1112926,22105,17,1
2171016,43379,6,1
2588913,4451,1,1
3274816,42972,4,1
2642204,7353,15,0
877237,10060,1,0
812247,20282,3,0
459,45116,19,1
320190,41220,1,0
1115271,49605,1,0
2286726,30994,10,1
427253,4605,3,0
899818,28842,6,0
1956534,15405,15,0
1380388,11408,11,1
2277229,2113,8,0
429409,43654,7,1
1242390,26165,9,1
160068,41248,1,1
130956,1811,4,1
987762,24852,2,1
3241772,49683,9,0
2215817,31506,7,0
197218,46331,14,0
1566959,24852,5,1
2970858,44359,39,1
1081407,41745,1,0
2534703,5911,3,1
1429897,21077,2,1
1446033,22361,8,0
1772887,33000,9,1
323719,41720,10,1
2600571,42242,22,0
1530479,16797,8,0
717202,15541,1,1
1031155,19019,5,0
296176,43174,8,1
2647459,49035,3,0
996901,432,1,1
1864521,13431,24,1
1666372,24830,5,1
107629,260,14,1
845736,32478,2,1
774132,5785,12,1
537854,13624,19,0
194882,23288,6,1
1757844,3880,1,1
2595374,45443,3,0
2855160,890,1,1
2537012,39275,26,0
148803,18918,12,0
2697278,27966,4,0
1561258,22384,17,0
2500417,12341,9,1
3381334,47626,16,0
1596594,30391,5,1
547487,44375,5,1
3040239,32655,3,1
2203839,4605,28,0
2657377,17794,15,1
2237146,5539,5,1
3086870,38077,5,0
1125376,49131,1,1
3096954,1529,6,0
1916061,37107,2,0
1587397,43352,1,1
1383019,27294,11,1
2951754,48549,21,0
1951032,8138,13,1
1843996,20876,4,1
781676,2653,26,0
559847,21447,20,0
2582274,43713,9,1
910401,11023,6,0
1491040,10403,8,1
1963264,29662,5,1
2890404,28204,2,1
2377982,32429,11,0
121016,7139,3,1
923489,47626,26,0
1478412,47970,6,1
1018525,18094,5,1
253205,41793,4,1
3409490,10246,16,0
1822727,26968,2,0
1014705,28993,10,0
1974440,49504,20,0
85097,30391,8,1
2046462,8174,1,1
800079,24852,13,1
2441809,46785,4,1
2147216,26201,19,0
977244,6104,8,1
1449335,149,10,0
2916497,42828,4,1
805211,34886,12,1
143980,38996,8,0
637346,7751,15,1
948997,12791,15,1
2777689,38374,7,1
3213225,18811,2,1
491359,2846,13,1
2052260,26848,13,1
1632484,26369,1,0
2803673,5212,1,0
224474,44643,34,1
468135,24964,12,1
2191180,45007,9,1
1541619,12845,4,0
1193576,24852,4,1
1925316,27275,6,1
3414334,11249,9,1
1918174,10504,8,1
1671825,4656,12,1
403697,2063,9,1
1834633,32299,18,1
3033269,28204,5,0
2016826,30024,5,1
1691049,30169,6,1
3035643,5134,19,0
2585655,31477,3,1
258514,49513,7,0
2786689,12258,25,0
1839397,8087,8,1
1772132,27845,11,0
2076867,32650,6,0
3189287,35951,9,0
2313954,6760,7,1
212985,12686,7,0
2931180,15429,4,0
1876506,18188,11,1
2251286,34748,7,0
3159369,11757,3,1
1325820,22866,5,0
2047085,43692,2,0
1893110,31880,10,1
2483593,36962,11,1
842382,8518,6,0
2102864,24841,6,1
2009150,4792,11,0
782974,43003,6,0
454371,42244,7,0
1948931,24799,6,0
2815265,18656,11,1
397652,10749,8,0
2345051,14529,10,0
371998,28632,13,0
1015779,33373,4,1
3273807,34635,13,1
2079477,1612,3,1
2561328,12456,2,1
2143672,6473,25,0
3091263,21108,5,1
2934878,12312,28,1
1375635,2309,5,1
1396064,16797,3,1
2292168,22935,5,1
2694257,13176,10,1
1603686,27336,18,0
931562,18234,14,0
221004,33439,3,0
455698,21938,3,1
2870587,36316,19,0
2465527,34448,12,0
308494,22935,4,1
477532,1752,11,0
1099318,24852,2,0
1620817,37508,17,1
1821615,5708,11,1
2109670,37220,4,1
986424,890,2,0
973038,14295,8,1
335121,35167,1,1
606517,12807,19,1
1660104,34,9,1
1093690,717,7,1
2967437,24852,19,1
1856306,28842,7,0
